gender,died.at.age,prob.death,risk.group,alt.age.death,lx,dx,ax,potential.years,years.lost.by.risk.group
Female,67,0.005468,0.991764,100,1228.369167,490.121634,0.5,33.5,18.152818
Female,67,0.003489,0.995253,101,738.247532,312.717812,0.5,34.5,18.210122
Female,67,0.002123,0.997376,102,425.529721,190.302088,0.5,35.5,18.246926
Female,67,0.001232,0.998608,103,235.227632,110.472921,0.5,36.5,18.269454
Female,67,0.000683,0.999291,104,124.754712,61.219921,0.5,37.5,18.282597
Female,67,0.000709,1,105,63.534791,63.534791,1.459488,39.459488,18.297608
Female,72,0.017755,0.017755,72,83905.82211,1489.747945,0.5,0.5,0.5
Female,72,0.019416,0.037171,73,82416.074164,1629.142177,0.5,1.5,1.022347
Female,72,0.021233,0.058404,74,80786.931988,1781.558841,0.5,2.5,1.559548
Female,72,0.023232,0.081636,75,79005.373147,1949.314342,0.5,3.5,2.111764
Female,72,0.025439,0.107076,76,77056.058805,2134.497249,0.5,4.5,2.679166
Female,72,0.027873,0.134948,77,74921.561556,2338.666929,0.5,5.5,3.261788
Female,72,0.030539,0.165487,78,72582.894627,2562.409603,0.5,6.5,3.85937
Female,72,0.033429,0.198916,79,70020.485024,2804.86346,0.5,7.5,4.471194
Female,72,0.036508,0.235424,80,67215.621565,3063.252655,0.5,8.5,5.095958
Female,72,0.039714,0.275139,81,64152.368909,3332.270109,0.5,9.5,5.731652
Female,72,0.042865,0.318003,82,60820.098801,3596.608065,0.5,10.5,6.374395
Female,72,0.045921,0.363924,83,57223.490735,3853.007555,0.5,11.5,7.021154
Female,72,0.048749,0.412673,84,53370.48318,4090.304564,0.5,12.5,7.668366
Female,72,0.051192,0.463865,85,49280.178616,4295.299629,0.5,13.5,8.311943
Female,72,0.053075,0.516939,86,44984.878987,4453.278377,0.5,14.5,8.947278
Female,72,0.054215,0.571154,87,40531.60061,4548.957888,0.5,15.5,9.569274
Female,72,0.054441,0.625595,88,35982.642722,4567.898235,0.5,16.5,10.172403
Female,72,0.053612,0.679207,89,31414.744488,4498.330281,0.5,17.5,10.75079
Female,72,0.051644,0.730851,90,26916.414207,4333.22132,0.5,18.5,11.29837
Female,72,0.048534,0.779384,91,22583.192887,4072.249401,0.5,19.5,11.809099
Female,72,0.044374,0.823758,92,18510.943486,3723.22936,0.5,20.5,12.277258
Female,72,0.03936,0.863118,93,14787.714126,3302.49356,0.5,21.5,12.697829
Female,72,0.033774,0.896892,94,11485.220566,2833.842738,0.5,22.5,13.066948
Female,72,0.02796,0.924851,95,8651.377829,2345.974996,0.5,23.5,13.382354
Female,72,0.022272,0.947123,96,6305.402832,1868.726307,0.5,24.5,13.643787
Female,72,0.01703,0.964153,97,4436.676525,1428.87852,0.5,25.5,13.8532
Female,72,0.012473,0.976625,98,3007.798005,1046.526567,0.5,26.5,14.014714
Female,72,0.008735,0.98536,99,1961.271438,732.902272,0.5,27.5,14.134256
Female,72,0.005841,0.991201,100,1228.369167,490.121634,0.5,28.5,14.218916
Female,72,0.003727,0.994928,101,738.247532,312.717812,0.5,29.5,14.276159
Female,72,0.002268,0.997197,102,425.529721,190.302088,0.5,30.5,14.313059
Female,72,0.001317,0.998513,103,235.227632,110.472921,0.5,31.5,14.335721
Female,72,0.00073,0.999243,104,124.754712,61.219921,0.5,32.5,14.348984
Female,72,0.000757,1,105,63.534791,63.534791,1.459488,34.459488,14.364212
Female,77,0.031215,0.031215,77,74921.561556,2338.666929,0.5,0.5,0.5
Female,77,0.034201,0.065416,78,72582.894627,2562.409603,0.5,1.5,1.022826
Female,77,0.037437,0.102853,79,70020.485024,2804.86346,0.5,2.5,1.560498
Female,77,0.040886,0.14374,80,67215.621565,3063.252655,0.5,3.5,2.112182
Female,77,0.044477,0.188216,81,64152.368909,3332.270109,0.5,4.5,2.676439
Female,77,0.048005,0.236221,82,60820.098801,3596.608065,0.5,5.5,3.250244
Female,77,0.051427,0.287649,83,57223.490735,3853.007555,0.5,6.5,3.831251
Female,77,0.054594,0.342243,84,53370.48318,4090.304564,0.5,7.5,4.416489
Female,77,0.057331,0.399574,85,49280.178616,4295.299629,0.5,8.5,5.002389
Female,77,0.059439,0.459013,86,44984.878987,4453.278377,0.5,9.5,5.584801
Female,77,0.060716,0.519729,87,40531.60061,4548.957888,0.5,10.5,6.159009
Female,77,0.060969,0.580698,88,35982.642722,4567.898235,0.5,11.5,6.719774
Female,77,0.060041,0.640739,89,31414.744488,4498.330281,0.5,12.5,7.261411
Female,77,0.057837,0.698576,90,26916.414207,4333.22132,0.5,13.5,7.777919
Female,77,0.054354,0.752929,91,22583.192887,4072.249401,0.5,14.5,8.263182
Female,77,0.049695,0.802624,92,18510.943486,3723.22936,0.5,15.5,8.711255
Female,77,0.044079,0.846703,93,14787.714126,3302.49356,0.5,16.5,9.116736
Female,77,0.037824,0.884528,94,11485.220566,2833.842738,0.5,17.5,9.475221
Female,77,0.031312,0.91584,95,8651.377829,2345.974996,0.5,18.5,9.783777
Female,77,0.024942,0.940782,96,6305.402832,1868.726307,0.5,19.5,10.041378
Female,77,0.019072,0.959854,97,4436.676525,1428.87852,0.5,20.5,10.249183
Female,77,0.013968,0.973822,98,3007.798005,1046.526567,0.5,21.5,10.410563
Female,77,0.009782,0.983605,99,1961.271438,732.902272,0.5,22.5,10.530796
Female,77,0.006542,0.990146,100,1228.369167,490.121634,0.5,23.5,10.616482
Female,77,0.004174,0.99432,101,738.247532,312.717812,0.5,24.5,10.674762
Female,77,0.00254,0.99686,102,425.529721,190.302088,0.5,25.5,10.712537
Female,77,0.001475,0.998335,103,235.227632,110.472921,0.5,26.5,10.735855
Female,77,0.000817,0.999152,104,124.754712,61.219921,0.5,27.5,10.749565
Female,77,0.000848,1,105,63.534791,63.534791,1.459488,29.459488,10.765431
Female,82,0.059135,0.059135,82,60820.098801,3596.608065,0.5,0.5,0.5
Female,82,0.063351,0.122486,83,57223.490735,3853.007555,0.5,1.5,1.017209
Female,82,0.067253,0.189739,84,53370.48318,4090.304564,0.5,2.5,1.542782
Female,82,0.070623,0.260362,85,49280.178616,4295.299629,0.5,3.5,2.073677
Female,82,0.073221,0.333582,86,44984.878987,4453.278377,0.5,4.5,2.606249
Female,82,0.074794,0.408376,87,40531.60061,4548.957888,0.5,5.5,3.136237
Female,82,0.075105,0.483481,88,35982.642722,4567.898235,0.5,6.5,3.658772
Female,82,0.073961,0.557442,89,31414.744488,4498.330281,0.5,7.5,4.168425
Female,82,0.071247,0.628689,90,26916.414207,4333.22132,0.5,8.5,4.659303
Female,82,0.066956,0.695644,91,22583.192887,4072.249401,0.5,9.5,5.12522
Female,82,0.061217,0.756861,92,18510.943486,3723.22936,0.5,10.5,5.559947
Female,82,0.054299,0.811161,93,14787.714126,3302.49356,0.5,11.5,5.957576
Female,82,0.046594,0.857755,94,11485.220566,2833.842738,0.5,12.5,6.312965
Female,82,0.038572,0.896327,95,8651.377829,2345.974996,0.5,13.5,6.622251
Female,82,0.030725,0.927052,96,6305.402832,1868.726307,0.5,14.5,6.883345
Female,82,0.023494,0.950546,97,4436.676525,1428.87852,0.5,15.5,7.096312
Female,82,0.017207,0.967753,98,3007.798005,1046.526567,0.5,16.5,7.263513
Female,82,0.01205,0.979803,99,1961.271438,732.902272,0.5,17.5,7.389408
Female,82,0.008059,0.987862,100,1228.369167,490.121634,0.5,18.5,7.480044
Female,82,0.005142,0.993003,101,738.247532,312.717812,0.5,19.5,7.542282
Female,82,0.003129,0.996132,102,425.529721,190.302088,0.5,20.5,7.582983
Female,82,0.001816,0.997949,103,235.227632,110.472921,0.5,21.5,7.608314
Female,82,0.001007,0.998955,104,124.754712,61.219921,0.5,22.5,7.623319
Female,82,0.001045,1,105,63.534791,63.534791,1.459488,24.459488,7.640907
Female,87,0.112232,0.112232,87,40531.60061,4548.957888,0.5,0.5,0.5
Female,87,0.1127,0.224932,88,35982.642722,4567.898235,0.5,1.5,1.001039
Female,87,0.110983,0.335915,89,31414.744488,4498.330281,0.5,2.5,1.496282
Female,87,0.10691,0.442825,90,26916.414207,4333.22132,0.5,3.5,1.980032
Female,87,0.100471,0.543296,91,22583.192887,4072.249401,0.5,4.5,2.446046
Female,87,0.09186,0.635156,92,18510.943486,3723.22936,0.5,5.5,2.887727
Female,87,0.081479,0.716635,93,14787.714126,3302.49356,0.5,6.5,3.298432
Female,87,0.069917,0.786552,94,11485.220566,2833.842738,0.5,7.5,3.671911
Female,87,0.05788,0.844432,95,8651.377829,2345.974996,0.5,8.5,4.002844
Female,87,0.046105,0.890538,96,6305.402832,1868.726307,0.5,9.5,4.287446
Female,87,0.035253,0.925791,97,4436.676525,1428.87852,0.5,10.5,4.524015
Female,87,0.02582,0.951611,98,3007.798005,1046.526567,0.5,11.5,4.713294
Female,87,0.018082,0.969694,99,1961.271438,732.902272,0.5,12.5,4.858496
Female,87,0.012092,0.981786,100,1228.369167,490.121634,0.5,13.5,4.96493
Female,87,0.007715,0.989501,101,738.247532,312.717812,0.5,14.5,5.039278
Female,87,0.004695,0.994196,102,425.529721,190.302088,0.5,15.5,5.088679
Female,87,0.002726,0.996922,103,235.227632,110.472921,0.5,16.5,5.119878
Female,87,0.00151,0.998432,104,124.754712,61.219921,0.5,17.5,5.138607
Female,87,0.001568,1,105,63.534791,63.534791,1.459488,19.459488,5.161055
Female,92,0.201137,0.201137,92,18510.943486,3723.22936,0.5,0.5,0.5
Female,92,0.178408,0.379544,93,14787.714126,3302.49356,0.5,1.5,0.970057
Female,92,0.15309,0.532634,94,11485.220566,2833.842738,0.5,2.5,1.409795
Female,92,0.126734,0.659369,95,8651.377829,2345.974996,0.5,3.5,1.811544
Female,92,0.100953,0.760321,96,6305.402832,1868.726307,0.5,4.5,2.168507
Female,92,0.077191,0.837512,97,4436.676525,1428.87852,0.5,5.5,2.475561
Female,92,0.056536,0.894048,98,3007.798005,1046.526567,0.5,6.5,2.730048
Female,92,0.039593,0.933641,99,1961.271438,732.902272,0.5,7.5,2.932327
Female,92,0.026477,0.960118,100,1228.369167,490.121634,0.5,8.5,3.085868
Female,92,0.016894,0.977012,101,738.247532,312.717812,0.5,9.5,3.196776
Female,92,0.010281,0.987293,102,425.529721,190.302088,0.5,10.5,3.272823
Female,92,0.005968,0.99326,103,235.227632,110.472921,0.5,11.5,3.322256
Female,92,0.003307,0.996568,104,124.754712,61.219921,0.5,12.5,3.352714
Female,92,0.003432,1,105,63.534791,63.534791,1.459488,14.459488,3.390835
Female,97,0.322061,0.322061,97,4436.676525,1428.87852,0.5,0.5,0.5
Female,97,0.235881,0.557941,98,3007.798005,1046.526567,0.5,1.5,0.92277
Female,97,0.165192,0.723133,99,1961.271438,732.902272,0.5,2.5,1.283071
Female,97,0.11047,0.833603,100,1228.369167,490.121634,0.5,3.5,1.576862
Female,97,0.070485,0.904088,101,738.247532,312.717812,0.5,4.5,1.804756
Female,97,0.042893,0.946981,102,425.529721,190.302088,0.5,5.5,1.97213
Female,97,0.0249,0.971881,103,235.227632,110.472921,0.5,6.5,2.088135
Female,97,0.013799,0.98568,104,124.754712,61.219921,0.5,7.5,2.163896
Female,97,0.01432,1,105,63.534791,63.534791,1.459488,9.459488,2.268372
Female,102,0.447212,0.447212,102,425.529721,190.302088,0.5,0.5,0.5
Female,102,0.259613,0.706825,103,235.227632,110.472921,0.5,1.5,0.867294
Female,102,0.143868,0.850692,104,124.754712,61.219921,0.5,2.5,1.143414
Female,102,0.149308,1,105,63.534791,63.534791,1.459488,4.459488,1.638529
